Category,City,Title,Rating,TimesRated,Address,Phone,Instagram
עיצוב שיער,באר שבע,"דודו קדוש
מנוהל",,2 ביקורות,"הע""ל 30, באר שבע (מרכז מסחרי מול 7)",077-7667889,https://www.instagram.com/Dudukadosh1/
עיצוב שיער,באר שבע,שניר חלפון מעצב שיער,,22 ביקורות,"שדרות יוהנה ז'בוטינסקי 40, באר שבע",050-2202456,
עיצוב שיער,באר שבע,שלומי ברמי מעצבי שיער,,2 ביקורות,"יצחק רגר 8, באר שבע",08-6650715,
עיצוב שיער,באר שבע,ביטון ארמונד מספרת שמעוני,7.3,7 ביקורות,"התקווה 10, באר שבע",08-6450961,
עיצוב שיער,באר שבע,"משה אגמי
מנוהל",,20 ביקורות,"דרך מצדה 6, באר שבע (מרכז הנגב)",054-4396409,
עיצוב שיער,באר שבע,"סיטי קליניק
מנוהל",,2 ביקורות,"נחום שריג, באר שבע",054-6666853,
עיצוב שיער,באר שבע,Elad Bokobza,,8 ביקורות,"שומרון 62, באר שבע",050-7888964,
עיצוב שיער,באר שבע,סלון רוברט ואדי,,1 ביקורות,"אביגדור המאירי 29, באר שבע",08-6431371,
עיצוב שיער,באר שבע,מספרת מאורי,,112 ביקורות,"הר חרמון 7, באר שבע",054-4940417,
עיצוב שיער,באר שבע,רחמים משה,,2 ביקורות,"דרך מצדה 75, באר שבע",08-6497202,
עיצוב שיער,באר שבע,"אנטוניו עיצוב שיער
מנוהל",,11 ביקורות,"סנהדרין 146, באר שבע",054-9397263,
עיצוב שיער,באר שבע,"בוטיק להחלקות
מנוהל",,50 ביקורות,"נחום שריג 13, באר שבע",054-2000732,
עיצוב שיער,באר שבע,יניב שריקי מספרה,,2 ביקורות,"התקווה 4, באר שבע (קרית הממשלה)",08-6270494,
עיצוב שיער,באר שבע,מספרת שיער,,,"שח""ל 21, באר שבע",077-7644431,
עיצוב שיער,באר שבע,"STERN Barbershop
מנוהל",,2 ביקורות,"משעול חרדון 2, באר שבע",058-7061308,https://www.instagram.com/barber.stern/
עיצוב שיער,באר שבע,לימוס,,1 ביקורות,"ארנסט חן 8, באר שבע",08-6499907,
עיצוב שיער,באר שבע,"מספרת אביתר דיין
מנוהל",,3 ביקורות,"חוגלה 25, באר שבע",054-3102611,https://www.instagram.com/Evyatardayan5/
עיצוב שיער,באר שבע,סלבו את בבי,,1 ביקורות,"העלייה 9, באר שבע",08-6431339,
עיצוב שיער,באר שבע,"straight hair
מנוהל",,14 ביקורות,"עופר גרנד קניון, באר שבע",08-6865934,
עיצוב שיער,באר שבע,מספרת חנה,,,"כיכר אליעזר קפלן 10, באר שבע",08-6277944,
עיצוב שיער,באר שבע,נטלי עיצוב שיער,,,"נחום שריג 33, באר שבע",054-7332015,
עיצוב שיער,באר שבע,שחר מלכה עיצוב שיער,,1 ביקורות,"אביגדור המאירי 29, באר שבע",052-5770672,
עיצוב שיער,באר שבע,מספרת פליקס,,,"הפלמ""ח 65, באר שבע",08-6275888,
עיצוב שיער,באר שבע,"גל בוקובזה
מנוהל",,2 ביקורות,באר שבע,052-3820650,https://www.instagram.com/gal_bokobza_hair_artist/
עיצוב שיער,באר שבע,אנט הספרית,,,"נרקיס 40, באר שבע",08-6239845,
עיצוב שיער,באר שבע,"P2C Style
מנוהל",,12 ביקורות,"האנדרטה 1, באר שבע",054-4835388,https://www.instagram.com/P2C_Style/
עיצוב שיער,באר שבע,"שרלי עמר עיצוב שיער
מנוהל",,3 ביקורות,"פרופסור יוסף שטרן 9, באר שבע",08-6494908,
עיצוב שיער,באר שבע,"Inon sabag
מנוהל",,,"הרצל 75, באר שבע",052-2760118,https://www.instagram.com/Inon.sabag/
עיצוב שיער,באר שבע,Nerya Gavlaev גבלייב מעצבי שיער,,60 ביקורות,"שדרות שז""ר 31, באר שבע",054-6206268,
עיצוב שיער,חולון,מספרת בוקאי יוסי,9.2,389 ביקורות,"קרן היסוד 31, חולון",03-5564640,https://www.instagram.com/yossi_bukay/
עיצוב שיער,חולון,"סרגיי יוחננוב
מנוהל",9.2,120 ביקורות,"שמריהו לוין 2, חולון",050-4006403,https://www.instagram.com/sergey_hair_stylist/
עיצוב שיער,חולון,אדיר רחמני עיצוב שיער,9.2,104 ביקורות,"משה שרת 4, חולון",03-5500007,
עיצוב שיער,חולון,איציק לוי,9.1,122 ביקורות,"ההסתדרות 60, חולון",03-5046773,
עיצוב שיער,חולון,"שרית תוספות שיער
מנוהל",9.1,132 ביקורות,"הלוחמים 53, חולון",03-5354411,https://www.instagram.com/sarittosafot/
עיצוב שיער,חולון,"בראשית
מנוהל",9.1,91 ביקורות,"יוסף אהרונוביץ' 44, חולון",054-3333896,
עיצוב שיער,חולון,גיא ופרי מספרת בוטיק Guy&pery hair bo,9.1,120 ביקורות,"מרבד הקסמים, חולון",03-5597486,
עיצוב שיער,חולון,"מספרת תמיר
מנוהל",9,61 ביקורות,"הנביאים 1, חולון",03-5505018,
עיצוב שיער,חולון,"אלי דהאן מסרק כלות וערב
מנוהל",9,135 ביקורות,"טרומפלדור 10, חולון",050-7680077,
עיצוב שיער,חולון,"דנית אנקר
מנוהל",8.9,120 ביקורות,"כיכר וייצמן 9, חולון",03-5018596,https://www.instagram.com/DanitAncar/
עיצוב שיער,חולון,"הברברייה של הפרופסור
מנוהל",9,211 ביקורות,"סוקולוב 4, חולון",077-7509051,https://www.instagram.com/Elprofessor_barbershop/
עיצוב שיער,חולון,"Idan unisex barbershop
מנוהל",8.9,26 ביקורות,"סוקולוב 17, חולון",052-6127617,
עיצוב שיער,חולון,קובי עיצוב שיער,8.9,58 ביקורות,"אילת 36, חולון",03-6513983,
עיצוב שיער,חולון,"אלי די.
מנוהל",8.9,173 ביקורות,"יהושע רבינוביץ 11, חולון (מרכז סאדאב)",052-5150008,https://www.instagram.com/Eli_di/
עיצוב שיער,חולון,"המספרה אצל איציק
מנוהל",8.9,22 ביקורות,"נעמי שמר 2, חולון",054-6414512,https://www.instagram.com/itzik_aharon86/
עיצוב שיער,חולון,אבי טסלפפה,8.8,92 ביקורות,"סוקולוב 7, חולון",03-5015676,
עיצוב שיער,חולון,"Opium
מנוהל",8.9,41 ביקורות,"שדרות ירושלים 157, חולון",03-7575705,https://www.instagram.com/Opium_barbershop/
עיצוב שיער,חולון,כפיר עיצוב שיער,8.8,53 ביקורות,"אילת 2, חולון",03-5055142,
עיצוב שיער,חולון,"ישראל לוי barber shop
מנוהל",8.8,23 ביקורות,"שדרות דב הוז 68, חולון",03-6006577,https://www.instagram.com/Barbershop_israel/
עיצוב שיער,חולון,אייל ונטורה,8.7,24 ביקורות,"שדרות קוגל 27, חולון",03-6511484,
עיצוב שיער,חולון,"muchachos barbershop
מנוהל",8.7,78 ביקורות,"שדרות דב הוז 28, חולון",03-5275667,https://www.instagram.com/muchachos_barbershop/
עיצוב שיער,חולון,"יהודה מלכה
מנוהל",8.7,63 ביקורות,"יהושע חנקין 71, חולון",03-5010972,
עיצוב שיער,חולון,"53
מנוהל",8.7,42 ביקורות,"הלוחמים 53, חולון",050-8223635,https://www.instagram.com/53_bydaniel/
עיצוב שיער,חולון,עיצוב שיער אבי,8.7,24 ביקורות,"ההסתדרות 174, חולון",03-5509131,
עיצוב שיער,חולון,"לירון שמואל
מנוהל",8.8,79 ביקורות,"יהושע חנקין 81, חולון",054-2323843,https://www.instagram.com/Lironshmuel28/
עיצוב שיער,חולון,"חן מנחם טליאס
מנוהל",8.7,13 ביקורות,"ההסתדרות 207, חולון",052-3767851,https://www.instagram.com/Talias_thebarber/
עיצוב שיער,חולון,"רפאל עיצוב שיער
מנוהל",8.7,26 ביקורות,"שדרות קוגל 38, חולון",052-6888949,
עיצוב שיער,חולון,"Borohov barber shop
מנוהל",8.7,10 ביקורות,"אבן עזרא 8, חולון",053-7166229,https://www.instagram.com/natan_borohov/
עיצוב שיער,חולון,סטודיו איציק,8.7,191 ביקורות,"קרן היסוד 1, חולון",03-5591626,
עיצוב שיער,חולון,"Oren Rubenov
מנוהל",8.7,11 ביקורות,"מרכז העסקים עזריאלי, חולון",058-7418515,https://www.instagram.com/oren.hairstylish_/
עיצוב שיער,חולון,"צוקרן יוסי
מנוהל",8.7,23 ביקורות,"ההסתדרות 125, חולון",03-5563796,
עיצוב שיער,חולון,"Kobi Sages Barbershop
מנוהל",8.7,62 ביקורות,"פנחס לבון 16, חולון",052-6896199,https://www.instagram.com/Kobi_sages_barber/
עיצוב שיער,חולון,"רפאל עיצוב שיער
מנוהל",8.6,88 ביקורות,"ביילינסון 1, חולון",054-7935639,https://www.instagram.com/Refaelaviv_hair/
עיצוב שיער,חולון,"עומר סיני
מנוהל",8.6,27 ביקורות,"יהושע חנקין 93, חולון",052-3937233,https://www.instagram.com/Omer_sinai/
עיצוב שיער,חולון,"יצחק גבאי
מנוהל",8.6,30 ביקורות,"הלוחמים 53, חולון",050-9986697,https://www.instagram.com/itzhak_gabay12/
עיצוב שיער,חולון,"אבן ספיר
מנוהל",8.6,4 ביקורות,"שדרות דב הוז 40, חולון",03-6148148,
עיצוב שיער,חולון,"Barbershop David
מנוהל",8.6,8 ביקורות,"המכבים 1, חולון",050-5299840,
עיצוב שיער,חולון,"Sami Boruhov Heir Design
מנוהל",8.6,7 ביקורות,"אריה שנקר 42, חולון",050-5327377,https://www.instagram.com/sami_boruhov/
עיצוב שיער,חולון,שאול דוד,8.5,61 ביקורות,"יהושע חנקין 74, חולון",03-6510273,
עיצוב שיער,חולון,"שחר סודאי
מנוהל",8.5,24 ביקורות,"סוקולוב 98, חולון",054-5608880,https://www.instagram.com/Shahar_sudai/
עיצוב שיער,חולון,עיצוב שיער שי סוקז,8.5,9 ביקורות,"הר הצופים 42, חולון",03-5589969,
עיצוב שיער,חולון,ציון המספריים של ציון,8.4,8 ביקורות,"שדרות דב הוז 28, חולון",052-8610202,
עיצוב שיער,חולון,דני עדות,8.4,5 ביקורות,"יהושע רבינוביץ 11, חולון (מרכז סאדאב)",050-8276286,
עיצוב שיער,חולון,"Itsko barbershop
מנוהל",8.4,29 ביקורות,"יהושע רבינוביץ 58, חולון (מרכז מסחרי דר גת סנטר)",054-7591628,
עיצוב שיער,חולון,"פיורי צמות
מנוהל",8.4,26 ביקורות,"סוקולוב 34, חולון",053-8353419,https://www.instagram.com/fiyoribraids/
עיצוב שיער,חולון,"Davidov
מנוהל",8.3,5 ביקורות,"יהושע רבינוביץ 58, חולון (מרכז מסחרי דר גת סנטר)",077-7028001,https://www.instagram.com/Davidov_hair_style/
עיצוב שיער,חולון,"ג'וקר
מנוהל",8.3,14 ביקורות,"אליהו קראוזה 1, חולון",055-9932358,https://www.instagram.com/joker_barbershop_israel/
עיצוב שיער,חולון,"מיראל
מנוהל",8.3,11 ביקורות,"הרב קוק 11, חולון",055-9706293,https://www.instagram.com/mirel_hair_design/
עיצוב שיער,חולון,"איתי אשכנזי
מנוהל",8.3,12 ביקורות,"הרוקמים 26, חולון",050-8806014,https://www.instagram.com/Itay_barber_shop1234/
עיצוב שיער,חולון,"Avi Avrham hair styling
מנוהל",8.3,25 ביקורות,"ההסתדרות 185, חולון",077-5510140,https://www.instagram.com/Avi_avrham/
עיצוב שיער,חולון,מספרת זאזא,8.3,77 ביקורות,"קניון חולון, חולון",03-5030133,
עיצוב שיער,חולון,"עיצוב שיער דניאל מרואני
מנוהל",8.3,6 ביקורות,"סוקולוב 132, חולון",03-6515055,
עיצוב שיער,חולון,"שרון עיצוב שיער חולון
מנוהל",8.2,5 ביקורות,"קרן קיימת לישראל 8, חולון",03-9022952,https://www.instagram.com/Sharon_hair_design/
עיצוב שיער,חולון,"אלי ושי שעיה
מנוהל",8.2,14 ביקורות,"שדרות דב הוז 15, חולון",03-5044148,https://www.instagram.com/Elivshay/
עיצוב שיער,חולון,ליאת וייצמן עיצוב שיער,8.2,16 ביקורות,"שדרות דב הוז 11, חולון",054-7696943,
עיצוב שיער,חולון,"עיצוב שיער שמוליק
מנוהל",8.2,20 ביקורות,"קרן היסוד, חולון",052-2681031,
עיצוב שיער,חולון,"אוראל סופר מעצב שיער
מנוהל",8.2,4 ביקורות,"יהושע רבינוביץ 11, חולון (מרכז סאדאב)",054-4900537,
עיצוב שיער,חולון,שמש איוב קלאס איי,8.2,5 ביקורות,"יהושע רבינוביץ 11, חולון (מרכז סאדאב)",03-5516655,
עיצוב שיער,חולון,"יניב פרץ
מנוהל",8.2,5 ביקורות,"אחד במאי 6, חולון",052-8459759,https://www.instagram.com/yphairdesign1/
עיצוב שיער,חולון,לי חי גרין עיצוב שיער,8.2,4 ביקורות,"אריה שנקר 19, חולון",054-4200982,
עיצוב שיער,חולון,"אורן ישראל מעצב שיער
מנוהל",8.2,16 ביקורות,"כיכר סטרומה, חולון",03-5037120,
עיצוב שיער,חולון,מספרת אמיר בקשי,8.1,16 ביקורות,"סוקולוב 88, חולון",03-5055656,
עיצוב שיער,חולון,"Oshri Itzhak babershop
מנוהל",8.1,4 ביקורות,"יהושע חנקין 61, חולון",058-7953967,https://www.instagram.com/Oshri_itzhak/
עיצוב שיער,חולון,"Golden barber By Idan
מנוהל",8.1,4 ביקורות,חולון,052-3777229,https://www.instagram.com/goldenbabrer_idan/
עיצוב שיער,חולון,"PERSONA
מנוהל",8,46 ביקורות,"צבי תדמור, חולון",03-5014567,https://www.instagram.com/personabydoronabergel/
עיצוב שיער,חולון,"שרון קורן
מנוהל",7.8,8 ביקורות,"צבי שפירא 21, חולון",053-2227388,https://www.instagram.com/sharonikoren/
עיצוב שיער,חולון,"אפי עיצובים בשיער
מנוהל",7.7,4 ביקורות,"יוסף אהרונוביץ' 42, חולון",03-5051212,
עיצוב שיער,חולון,עיצוב שיער ורד ושלומי,,8 ביקורות,"יהושע טהון 1, חולון",03-5595037,
עיצוב שיער,חולון,מספרת דודי שרוני,,10 ביקורות,"יהושע רבינוביץ 11, חולון (מרכז סאדאב)",03-5518838,
עיצוב שיער,חולון,אלברטו עיצוב שיער,,57 ביקורות,"אליהו קראוזה 45, חולון",03-6512105,
עיצוב שיער,חולון,משיח אבי,,4 ביקורות,"אליעזר הופיין 52, חולון",03-5037696,
עיצוב שיער,חולון,אשכנזי ניסו,7.5,10 ביקורות,"אילת 20, חולון",050-8228696,
עיצוב שיער,חולון,בן דוד צחי,,2 ביקורות,"סוקולוב 127, חולון",03-6512894,
עיצוב שיער,חולון,Roni Azulay,,24 ביקורות,"סוקולוב 90, חולון",03-5611436,
עיצוב שיער,חולון,יוסי שמש,,8 ביקורות,"סוקולוב 4, חולון",03-5059019,
עיצוב שיער,חולון,מספרת פונפון,,2 ביקורות,"שדרות דב הוז 51, חולון",050-9377779,
עיצוב שיער,חולון,גרין פאלאס אלון,,1 ביקורות,"סוקולוב 12, חולון",03-5017047,
עיצוב שיער,חולון,"Natan davidov
מנוהל",,1 ביקורות,"אילת 50, חולון",052-8303507,
עיצוב שיער,חולון,נתנאל אין יפה כמוך,7.4,20 ביקורות,"אליהו קראוזה 69, חולון",03-6136767,
